,0
1791,- - 혹시 현금 결제되나요?
1792,- - 남자 패딩을 좀 보여주시겠어요?
1793,- - 네 이번에 나온 신상인데 한번 보시겠어요?
1794,- - 그러면 이런 디자인은 어때요?
1795,- - 디자인은 괜찮은데 혹시 다른 색은 없나요?
1796,- - 혹시 흰색은 없나요?
1797,- - 만약 지금 흰색 예약하면 얼마나 걸리나요?
1798,- - 이 바지 사이즈 있나요?
1799,- - 몇 사이즈를 원하시죠?
1800,- - 이 옷 다른 색은 없나요?
1801,- - 바지길이를 수선할 수 있을까요?
1802,- - 같은 디자인으로 여자 셔츠는 없나요?
1803,- - 한 사이즈 작은 옷 있을까요?
1804,- - 디스플레이 되어있는 게 전부인가요?
1805,- - 특별히 찾으시는 물건이 있으신가요?
1806,- - 캐시미어 소재의 목도리도 있나요?
1807,- - 소재는 캐시미어 100프로에요?
1808,- - 가격이 조금 비싸긴 하겠네요
1809,- - 원피스를 좀 볼 수 있을까요?
1810,- - 당연하죠 어떤 스타일을 보시나요?
1811,- - 그런 스타일은 이쪽에 있습니다 추천해드릴까요?
1812,- - 네 저한테 어떤 색깔이 잘 어울릴까요?
1813,- - 이게 맘에 드는데 입어볼 수 있을까요?
1814,- - 이걸로 포장해주세요
1815,- - 여기 비치되어있는 장갑 디자인이 전부인가요?
1816,- - 아이를 위한 벙어리장갑은 판매하지 않고 있나요?
1817,- - 양손 장갑이 끈으로 연결되어있는 상품이 있나요?
1818,- - 네 그럼 털로 장식되어있는 상품으로 구매할게요
1819,- - 네 고객님 선물하시는 거라면 선물용 포장으로 도와드릴까요?
1820,- - 맨투맨 티 구입하려고 하는데요
1821,- - 남자 거는 없나요?
1822,- - 이거 얼마에요?
1823,- - 사이즈 XXL 있나요?
1824,- - 그럼 XL 사이즈로 포장해주세요
1825,- - 스카프 있나요?
1826,- - 색상은 한 가지인가요?
1827,- - 다른 디자인은 없나요?
1828,- - 오렌지 컬러 얼마인가요?
1829,- - 네 그럼 그걸로 선물포장해주세요
1830,- - 청바지 사러 왔습니다
1831,- - 혹시 진한 색 청바지는 어디 있나요?
1832,- - 이 바지는 치수가 어디까지 나오나요?
1833,- - 66사이즈 재고가 남아있나요?
1834,- - 그럼 이걸로 하겠습니다
1835,- - 여기 넥타이도 파나요?
1836,- - 누구에게 선물하실 건가요?
1837,- - 아버지 생신 선물할 예정인데 추천해 주세요
1838,- - 요즘 50대 분들이 이런 스타일을 많이 구매하시는데 괜찮으신지요?
1839,- - 너무 나이 들어 보이는데 좀 더 밝은 스타일은 없나요?
1840,- - 이건 요즘 40대 분들이 찾으시는 스타일인데 어떠신가요?
1841,- - 지금 보고 있는 건 얼마예요?
1842,- - 선물포장도 되나요?
1843,- - 넥타이 좀 보러 왔는데요
1844,- - 네 찾으시는 색상 있으신가요?
1845,- - 요즘 어떤 색상이 잘 나가나요?
1846,- - 얼마인가요?
1847,- - 넥타이핀도 있나요?
1848,- - 현금영수증 처리해주세요
1849,- - 남성 코트를 사려고 하는데요
1850,- - 어떤 스타일을 원하세요?
1851,- - 손님께서 입으실 건가요?
1852,- - 어떤 색을 찾으세요?
1853,- - 이 상품을 한 번 입어 보시겠어요?
1854,- - 더 큰 사이즈는 없나요?
1855,- - 롱패딩 보러 왔는데요
1856,- - 고객님이 입으실 건가요?
1857,- - 그럼요?
1858,- - 나이가 어떻게 되나요?
1859,- - 컬러는 두 가지뿐인가요?
1860,- - 혹시 스트라이프 셔츠 스몰 사이즈는 없나요?
1861,- - 그럼 분홍색 티셔츠는요?
1862,- - 분홍색 티셔츠도 스몰 사이즈로 찾으시는 거 맞죠?
1863,- - 재고 있는지 한번 알아봐드릴게요
1864,- - 스몰 사이즈 하나 남아있는데 가져다드릴까요?
1865,- - 네 계산도 같이 해주세요
1866,- - 저 실례합니다만 혹시 이 플레어스커트 재고 있나요?
1867,- - 혹시 사이즈가 어떻게 되시나요?
1868,- - 네 핑크로 하나 주세요
1869,- - 혹시 여기 포인트 적립되나요?
1870,- - 네 그럼 카드로 계산해주세요
1871,- - 이 옷 다른 색상은 없나요?
1872,- - 찾으시는 색상이 있으신가요?
1873,- - 빨간색으로 사고 싶은데 걸려있는 것 중에는 없네요
1874,- - 그럼 노란 색상으로 한 번 볼 수 있을까요?
1875,- - 네 사이즈는 몇으로 드릴까요?
1876,- - 한 번 입어보시겠어요?
1877,- - 입어봐도 되나요?
1878,- - 정장 좀 보러 왔는데요
1879,- - 네 혹시 따로 찾으시는 스타일의 제품이 있으신가요?
1880,- - 어두운 톤보다는 밝은 톤으로 부탁드릴게요
1881,- - 네 이왕이면 베이지 색상으로 알아봐 주세요
1882,- - 사이즈는 어떻게 되시나요?
1883,- - 네 조금만 기다려주세요
1884,- - 이 바지 세일 언제까지 하나요?
1885,- - 세일 가격이 어디 쓰여있어요?
1886,- - 이 색상보다 어두운 색상 바지는 어디 있나요?
1887,- - 사이즈는 이게 전부인가요?
1888,- - 무이자 할부 어떤 게 있어요?
1889,- - 아버지 옷 사러 왔는데 남자 옷은 어디 있나요?
1890,- - 옷 중에 제일 잘 나가는 게 뭐예요?
1891,- - 니트 조끼도 있나요?
1892,- - 니트 조끼 더 큰 사이즈 없나요?
1893,- - 계산은 1층에서 하나요?
1894,- - 이 옷은 사이즈가 프리인가요?
1895,- - 남자친구에게 선물하려고 하는데 색깔은 이 색깔 하나인가요?
1896,- - 그럼 이 옷으로 구매할 건데 혹시 선물포장도 가능한가요?
1897,- - 그럼 선물포장 해주시겠어요?
1898,- - 네 더 필요한 건 없으신가요?
1899,- - 현금 영수증 부탁드립니다
1900,- - 겨울에 입을 수 있는 따뜻한 외투를 찾고 있습니다
1901,- - 고객님 특별히 찾으시는 상품 있으신가요?
1902,- - 저에게 추천해주실 수 있나요?
1903,- - 다음 주면 따뜻한 날씨일 것 같은데 털을 뗐다 붙였다 할 수 있는 제품은 어떠신가요?
1904,- - 고객님이 원하시는 스타일로 이건 어떠신가요?
1905,- - 색상은 검은색과 네이비 두 종류가 있습니다
1906,- - 검은색으로 주세요
1907,- - 셔츠는 어디에 있나요?
1908,- - 이 셔츠 사이즈는 어떻게 되나요?
1909,- - 여기서 입어봐도 될까요?
1910,- - 세탁은 어떻게 하나요?
1911,- - 환불이나 교환은 언제까지 가능한가요?
1912,- - 여기 원피스 있나요?
1913,- - 롱 원피스인가요?
1914,- - 플라워 패턴 원피스를 찾고 있어요
1915,- - 입어봐도 될까요?
1916,- - 그럼 입어보고 나올게요
1917,- - 좀 둘러볼게요
1918,- - 혹시 아기 발열 내의는 어디에 있나요?
1919,- - 지금 9개월 아기인데 사이즈 있나요?
1920,- - 어떤 색상 있는지 보여 주세요
1921,- - 네 분홍으로 하고 포장 부탁드릴게요
1922,- - 밖에 전시된 검은색 반팔 티 라지 사이즈도 있나요?
1923,- - 저에게 맞을까요?
1924,- - 탈의실에서 입어보셔도 돼요
1925,- - 비슷한 스타일로 라지 사이즈 제품은 없을까요?
1926,- - 어떤 색이 있죠?
1927,- - 회색 제품 라지 사이즈로 입어 봐도 될까요?
1928,- - 여기 여성복 점인가요?
1929,- - 네 찾으시는 것 있으세요?
1930,- - 치마보려고 합니다
1931,- - 어떤 종류의 치마를 찾으세요?
1932,- - 여자 롱스커트 보고 있어요
1933,- - 입어봐도 될까요?
1934,- - 이거 사이즈 다른 거 없나요?
1935,- - 이 옷 입어봐도 돼요?
1936,- - 탈의실이 어디 있죠?
1937,- - 혹시 허리 사이즈만 수선 가능할까요?
1938,- - 수선비는 얼마죠?
1939,- - 그럼 수선 다 되면 연락 주세요
1940,- - 이거 입어봐도 되나요?
1941,- - 이거 사이즈가 없는 것 같은데 찾아주실 수 있나요?
1942,- - 어떤 사이즈로 찾으시나요?
1943,- - 저 지금 라지 사이즈 밖에 안 보여서 미디엄 좀 찾아주세요
1944,- - 네 잠시만 기다려 주세요
1945,- - 잘 맞으시나요?
1946,- - 네 이걸로 주세요
1947,- - 네 카드로 결제 도와드릴까요?
1948,- - 개어진 옷을 좀 꺼내봐도 될까요?
1949,- - 이 스웨터 재질은 세탁기를 돌려도 되나요?
1950,- - 이 검은색 스웨터 스몰 사이즈가 있나요?
1951,- - 그럼 파란색 스웨터 스몰 사이즈로 입어봐도 될까요?
1952,- - 이 스웨터 올이 나간 부분이 있는데 바꿔서 입을래요
1953,- - 레깅스 한 장에 얼마에요?
1954,- - 프리사이즈 있나요?
1955,- - 치마레깅스도 인기가 많나요?
1956,- - 그럼 검은색 치마 레깅스 한 장 주세요
1957,- - 네 더 필요하신 건 없으세요?
1958,- - 현금 영수증 해주세요
1959,- - 원피스 있나요?
1960,- - 남색 원피스가 필요한데 어떤 종류가 있나요?
1961,- - 이 원피스는 66사이즈가 있나요?
1962,- - 세탁은 어떻게 해야 하죠?
1963,- - 결제는 현금도 되나요?
1964,- - 재킷 보러 왔어요
1965,- - 네 어떤 재킷 찾으세요?
1966,- - 네 이건 어떠세요?
1967,- - 그럼 이 검은색 재킷은요?
1968,- - 좋네요 바지도 있나요?
1969,- - 입어볼게요
1970,- - 부모님께 선물 드릴 옷을 사려는데 사이즈가 어떤 게 있죠?
1971,- - 상의 가격이 얼마인가요?
1972,- - 상품권 사용 가능한가요?
1973,- - 여기 몇 시까지 영업하나요?
1974,- - 바지 사이즈가 안 맞아서 바꾸려고 하는데 교환 가능한가요?
1975,- - 치마 착용해봐도 되나요?
1976,- - 한 사이즈 작은 거 있나요?
1977,- - 치마와 함께 입을 니트 있나요?
1978,- - 이 니트랑 함께 구입할게요
1979,- - 할인되는 카드 있나요?
1980,- - 트레이닝복은 어디 있나요?
1981,- - 입어봐도 될까요?
1982,- - 사이즈가 안 맞네요
1983,- - 조금 안 맞으니 그냥 입을게요
1984,- - 입고 가실 건가요?
1985,- - 네 결제해주세요
1986,- - 코트를 좀 찾고 있는데요
1987,- - 네 어떤 걸 찾으시나요?
1988,- - 이번에 신상품으로 나온 검은색 테일러 코트요
1989,- - 입어봐도 될까요?
1990,- - 지금 세일 기간으로 알고 있는데 매장에서도 할인되나요?
1991,- - 그럼 카드로 결제할게요
1992,- - 남자 롱 패딩 있나요?
1993,- - 색깔은 화이트로 찾고 있는데 있나요?
1994,- - 얼마에요?
1995,- - 할인은 안 해주시나요?
1996,- - 다른 옷들도 좀 봐도 될까요?
1997,- - 졸업식에 입을 정장을 맞추고 싶어요
1998,- - 본인이 입으실 건가요?
1999,- - 제일 잘나가는 양복은 무엇인가요?
2000,- - 한 번 입어 보고 싶어요
2001,- - 여름 옷은 아직 안 나왔나요?
2002,- - 어떤 여름 옷을 찾으세요?
2003,- - 봄에 입을 셔츠는 좀 있나요?
2004,- - 올해 물건은 언제 들어오죠?
2005,- - 들어오면 연락 주시겠어요?
2006,- - 여기 남성복도 파나요?
2007,- - 어느 쪽이 남성복이 있는 쪽인가요?
2008,- - 이 바지는 얼마인가요?
2009,- - 혹시 할인해 주실 수 있나요?
2010,- - 그럼 현금으로 결제할게요
2011,- - 이거 사이즈가 어떻게 되나요?
2012,- - 남성용인가요?
2013,- - 그럼 여자는 한 사이즈 작게 입어야 맞을까요?
2014,- - 색상은 카키 하나만 있나요?
2015,- - 95 블랙 하나 포장해 주세요
2016,- - 어머니 선물로 등산복 보고 있는데 도와주시겠어요?
2017,- - 어머니 연세가 어떻게 되세요?
2018,- - 그렇다면 이런 디자인은 어떠신가요?
2019,- - 그럼 이게 좋을 거 같은데 한번 봐보시겠어요?
2020,- - 이쁜데 사이즈가 있을까요?
2021,- - 77사이즈 정도면 좋을 거 같은데 안 맞으면 교환 가능한가요?
2022,- - 아들 졸업식에 선물할 정장을 한 벌 구매하려고 하는데요
2023,- - 아드님이 몇 살인가요?
2024,- - 젊은 친구들은 슬림한 라인의 정장을 좋아하는데 이 디자인 어떠세요?
2025,- - 가격은 얼마인가요?
2026,- - 혹시 아들이 마음에 안 들어 하면 교환 가능한가요?
2027,- - 상의 95 하의 30 사이즈로 주세요
2028,- - 여기 이 바지 29사이즈 있나요?
2029,- - 잠시만요
2030,- - 아 이거 지금 창고에 있어서 가져다드릴게요
2031,- - 여기있습니다
2032,- - 한 치수 작은 거 있나요
2033,- - 저쪽에서 입어보시면 돼요
2034,- - 남자 정장 보러 왔는데요
2035,- - 손님께서 입으실 건 가요?
2036,- - 색깔은 네이비 계통이었으면 해요
2037,- - 사이즈 몇 입으시죠?
2038,- - 다른 건 안 필요하세요?
2039,- - 같이 입을 수 있게 넥타이도 함께 보여주세요
2040,- - 이 바지는 사이즈가 다양하게 나왔나요?
2041,- - L 사이즈 바지는 어느 쪽에서 보면 될까요?
2042,- - 이쪽에서 보시면 되는데 어떤 종류의 바지를 원하시나요?
2043,- - 이 디자인이 마음에 드는데 물이 잘 빠지지는 않나요?
2044,- - 구매하고 싶은데 가격이 얼마인가요?
2045,- - 마네킹에 걸려 있는 코트 좀 보여주세요
2046,- - 색상은 이거 말고 어떤 색이 있나요?
2047,- - 사이즈는 어떻게 되나요?
2048,- - 카드 무이자 할부 되나요?
2049,- - 새 상품으로 챙겨주세요
2050,- - 모자 좀 보려고요
2051,- - 어떤 스타일 찾고 계세요?
2052,- - 챙이 더 넓은 것은 없나요?
2053,- - 얼굴에 묶을 수 있는 끈도 같이 있어요?
2054,- - 가격은 둘 다 비슷한가요?
2055,- - 이 바지는 사이즈 어떻게 되나요?
2056,- - 더 큰 건 없어요?
2057,- - 그럼 29로 입어볼게요
2058,- - 가격은 어떻게 되나요?
2059,- - 그럼 이걸로 결정할게요
2060,- - 옷을 교환하려고 하는데요
2061,- - 아 고객님 어떤 옷으로 교환해드릴까요?
2062,- - 이 옷은 사이즈가 안 맞는데 다른 제품으로도 교환 가능한가요?
2063,- - 그럼 이것보다 오버핏으로 나온 코트 추천 좀 해주세요
2064,- - 색은 어떤 걸로 추천해드릴까요?
2065,- - 이 연한 회색 가오리 코트는 어떠세요?
2066,- - 가격은 교환하려는 것과 같은가요?
2067,- - 원피스는 어디에 있어요?
2068,- - 이 원피스는 한 가지 색깔밖에 없나요?
2069,- - 이 원피스 검은색으로 한 사이즈 작은 거 보여주세요
2070,- - 귀걸이도 같이 살게요
2071,- - 정장에 착용할 벨트를 보여주시겠어요?
2072,- - 사용하실 분 연령이 어떻게 되세요?
2073,- - 50대 중반이시면 깔끔한 느낌의 이런 벨트는 어떠세요?
2074,- - 이 중에서 어떤 제품이 제일 인기 있나요?
2075,- - 첫 번째 것으로 주세요
2076,- - 선물 포장도 되나요?
2077,- - 이 제품 구제예요? 구제라는 게 입었던 거죠?
2078,"- - 구제라 카면 수입품만 있나 했드니만, 국산도 있어요?"
2079,"- - 네, 수입도 있고 국산도 있어요. 관심 있으신 거 있으세요?"
2080,- - 이 옷은 얼마예요?
2081,- - 이 옷은 드라이 된 거예요?
2082,- - 옷들이 만원부터 있어요?
2083,- - 얼마까지 있어요? 이삼만원에 끝나요?
2084,- - 요런 티는 얼마 해예?
2085,- - 이 옷 색상은 요거뿐이에요?
2086,- - 이 옷 현금으로 사면 할인 좀 해주시나요?
2087,- - 요 핑크색 티도 이쁜데 얼마예요?
2088,- - 저 티는 색상이 요거뿐이에요?
2089,- - 요런 옷은 얼마예요?
2090,- - 요 옷은 세트로 된 거예요?
2091,- - 저 옷은 얼마정도 해요?
2092,- - 패딩 색상은 요거 뿐이라예?
2093,- - 요 털 달린 옷은 얼마예요?
2094,- - 저 밖에 있는 파란 티 저런 건 얼마에예?
2095,- - 조런 티는 입어봐도 되나요?
2096,- - 저 옷 색상은 저 색밖에 없나요?
2097,- - 구입 후 집에 가서 입어봤는데 옷이 작으면 어떡해요?
2098,- - 요 티는 가격이 얼마예요?
2099,- - 이 옷도 니트 종류죠?
2100,- - 이 옷 색상은 하나뿐인가요?
2101,- - 이 옷은 세탁하면 줄어들거나 하지 않나요?
2102,- - 이 소매가 나오는 건 요 옷 종류밖에 없어요?
2103,- - 이렇게 얇은 티는 가격이 얼마정도예요?
2104,- - 이 옷은 요기 있는 색상이 다예요?
2105,- - 요 빨간 티는 니트 아니죠?
2106,- - 옷 입어봐도 되죠?
2107,- - 요 옷도 스웨터죠?
2108,- - 요 옷 가격은 얼마정도 해요?
2109,- - 이 옷은 스카프도 딸려오나요?
2110,- - 스카프는 얼마예요?
2111,- - 요런 가방은 얼마예요?
2112,- - 가방 색상은 이것뿐이에요?
2113,- - 이 가방은 얼마예요?
2114,- - 가방 색상은 이것뿐이에요?
2115,- - 요런 제품은 가격이 얼마예요?
2116,- - 이게 할인된 가격이에요?
2117,- - 이 제품은 구입 후 교환도 가능해요?
2118,- - 현금으로 이 제품 구입 하면 좀 싸게는 안되나?
2119,- - 카드로 구입해도 할인이 되지 않나요?
2120,- - 할인 된 가격은 이 제품 뿐인가요?
2121,- - 요 패딩은 다운소재인가요?
2122,- - 이 패딩은 얼마예요?
2123,- - 요 티는 얼마예요?
2124,- - 이 옷은 얼마예요?
2125,- - 이 옷도 카드로 사면 부가세가 붙나요?
2126,- - 이 옷을 현금으로 구입하면 할인되나요?
2127,- - 요런 옷은 얼마예요?
2128,- - 요 옷은 울이라서 비싼가요?
2129,- - 그 옷은 얼마예요?
2130,- - 이 옷 색상은 하나 뿐인가요?
2131,- - 요런 티는 가격이 얼마정도 해요?
2132,- - 이 티는 사이즈가 프린가요?
2133,"- - 이 티, 다른 색상은 있어요?"
2134,"- - 이 티, 다른 색상은 뭐였어요?"
2135,- - 이 옷은 물세탁 가능한가요?
2136,- - 이 옷은 지금 세일 하나요?
2137,- - 코트류는 가격대가 얼마예요?
2138,- - 이 코트 색상은 하나뿐이에요?
2139,- - 다 핸드메이드 제품인가요?
2140,- - 이 옷 얼마라고 하셨어예?
2141,- - 요 옷은 색상이 하나뿐이에요?
2142,- - 요 옷은 사이즈도 한 가지뿐이에요?
2143,- - 요 옷은 얼마예요?
2144,- - 카드결제 되나요?
2145,- - 카드결제 시 적립되는 포인트가 있나요?
2146,- - 현금결제할인은 되나요?
2147,- - 이 옷은 세팅인가요?
2148,- - 이 옷은 제 얼굴빛깔이랑 맞을까요?
2149,- - 요런 티는 가격이 얼마예요?
2150,"- - 요 티, 색상은 하나뿐인가요?"
2151,- - 요 파란색 티는 얼마예요?
2152,"- - 이 티, 색상은 하나뿐인가요?"
2153,- - 요 회색 티는 얼마예요?
2154,- - 이 티도 사만 육천 원이에요?
2155,- - 요 미색 티도 가격이 비슷한가요?
2156,- - 이 남방은 얼마?
2157,- - 요 코트는 얼마예요?
2158,- - 이 코트 색상은 하나뿐이에요?
2159,- - 요런 티는 얼마예요?
2160,- - 이 옷 사이즈는 한 종류예요?
2161,- - 사이즈가 어떻게 되시나요?
2162,- - 이 옷은 얼마예요?
2163,- - 재질도 똑같이 울인가요?
2164,- - 이 검정색 목티는 얼마예요?
2165,- - 옷이 좀 붙나요?
2166,- - 요 옷은 가격이 얼마예요?
2167,- - 일요일도 영업하나요?
2168,- - 토요일까지 영업 하시는 거죠?
2169,- - 요 옷은 얼마예요?
2170,- - 요런 핑크색 티는 얼마예요?
2171,- - 할인 코너가 따로 있나요?
2172,- - 요런 옷은 가격이 얼마예요?
2173,"- - 이 옷, 현금으로 사면 좀 싸게 해주실 수 있나요?"
2174,- - 카드결제 가능한가요?
2175,- - 요 티는 얼마예요?
2176,- - 색상은 저 미색하고 외색만 있나요?
2177,- - 요런 옷은 얼마예요?
2178,- - 전부 다 할인된 가격이죠?
2179,- - 이 옷은 얼마예요?
2180,- - 이 조끼는 얼마예요?
2181,- - 조끼 색상은 하나뿐인가요?
2182,"- - 조끼, 다른 사이즈는 없나요?"
2183,- - 청바지는 얼마예요?
2184,- - 요 옷도 사만원이에요?
2185,- - 내일도 영업하세요?
2186,- - 요 아이보리 티는 얼마예요?
2187,- - 이 티는 다른 색상도 잇나요?
2188,"- - 이 티, 사이즈는 프리예요?"
2189,- - 현금으로 구입하면 좀 싸게 주시나요?
2190,- - 이 옷 재질은 뭔가요?
2191,- - 요런 티는 재질이 뭔가요?
2192,"- - 이 옷, 가격은 어떻게 되나요?"
2193,- - 이 옷은 현금가가 어떻게 되나요?
2194,- - 블라우스 종류는 있나요?
2195,- - 블라우스 이 두 종류밖에 없어예?
2196,- - 요 흰 블라우스는 얼마예요?
2197,- - 이 블라우스 소재는 어떻게 되나요?
2198,- - 이 블라우스 다른 사이즈도 있나요?
2199,- - 요 미색 바지는 얼마예요?
2200,- - 요 옷 소재는 뭐예요?
2201,- - 요 니트 많이 입으면 늘어나죠?
2202,- - 요 옷은 가격이 얼마예요?
2203,- - 세일 품목 따로 있나요?
2204,- - 이 옷 소재는 어떻게 되나요?
2205,- - 이 옷 다른 색상은 있나요?
2206,- - 이 옷 가격이 얼마라고요?
2207,- - 이 핑크색 조끼는 얼마예요?
2208,- - 조끼 색상은 요거 뿐이죠?
2209,- - 블라우스 종류는 이게 다예요?
2210,- - 블라우스 가격대는 얼마정도 하나요?
2211,- - 요런 핑크색 블라우스는 얼마예요?
2212,- - 이 블라우스 사이즈는 원사이즈예요?
2213,- - 이 블라우스 소재는 어떻게 되나요?
2214,- - 티셔츠 종류는 요 거뿐이에요?
2215,- - 이 티셔츠는 얼마예요?
2216,- - 그 가격이 카드결제 가격인가요?
2217,- - 티셔츠 색상은 하나뿐인가요?
2218,"- - 이 티셔츠, 다른 사이즈는 없나요?"
2219,- - 이 티셔츠 카드결제로는 얼마예요?
2220,- - 이 바지는 얼마예요?
2221,- - 이 바지 소재는 면인가요?
2222,"- - 이 바지 사십, 이십팔 사이즈 있나요?"
2223,- - 이 제품 가격도 현금가격인가요?
2224,- - 이 옷 좀 저한테 크려나?
2225,"- - 고객님, 사이즈는 어떻게 되세요?"
2226,- - 이 옷 색상은 하나뿐인가요?
2227,- - 이 옷같은 스타일로 다른 옷은 없나요?
2228,- - 이 청바지도 이만 원이에요?
2229,- - 이 옷도 스판인가요?
2230,- - 이 옷 사이즈는 엠인가요?
2231,- - 이 핑크색 티셔츠는 얼마예요?
2232,- - 이런 초록색 같은 티 얼마예요?
2233,- - 이 티는 원사이즈에요?
2234,"- - 아이보리색 티도 예쁜데, 얼마예요?"
2235,"- - 잠바 예쁘네, 이런 옷은 얼마예요?"
2236,- - 그 가격이 현찰가예요?
2237,- - 이 옷 소재는 뭐예요?
2238,- - 자주색 티셔츠는 얼마나 해요?
2239,- - 이 옷 무슨 소재인가요?
2240,- - 혼방이 폴리에스테르인가요?
2241,- - 이런 옷은 가격이 얼마나 해요?
2242,- - 바지 종류는 이게 전부 다예요?
2243,- - 이런 가방은 얼마나 해요?
2244,- - 이 티들 가격은 전부 똑같나요?
2245,"- - 이 티, 가격은 현금가로 어떻게 되나요?"
2246,- - 프릴은 저 밖에 하나밖에 없어요?
2247,- - 이 티는 원사이즈에요?
2248,- - 이 티는 색상이 하나뿐인가요?
2249,- - 구입하고 교환이 되지 않나요?
2250,- - 얇은 티셔츠는 어느 쪽에 있나요?
2251,"- - 봄, 가을용 티셔츠 찾으세요?"
2252,- - 이 보라색 티는 얼마예요?
2253,- - 이 티는 재질이 뭔가요?
2254,- - 이 티는 두 가지 색상만 있나요?
2255,- - 이 옷은 원사이즈인가요?
2256,- - 이 옷 색상은 한 가지뿐인가요?
2257,- - 이 옷 다른 색상은 있나요?
2258,- - 이 옷은 조금 얇네요?
2259,- - 딱 붙는 쫄바지는 없죠?
2260,- - 이 옷은 얼마예요?
2261,"- - 이 옷, 저한테 사이즈가 맞을까요?"
2262,- - 이 가방들 전부 다 핸드메이드인가요?
2263,- - 이 가방은 얼마예요?
2264,- - 이 제품이랑 비슷한 종류로는 없어요?
2265,- - 이 제품은 얼마예요?
2266,- - 이 제품으로 좀 작은 거 있나요?
2267,- - 이 제품은 언제 재입고 되나요?
2268,- - 가방 종류는 여기 있는 게 다다 그죠?
2269,- - 조 가죽 가방은 얼마나 해요?
2270,- - 그 가격이 현금가예요?
2271,- - 이 제품 검정색 없어요?
2272,- - 이 제품이 얼마라고 했죠?
2273,- - 저 제품은 현금가로 얼마인가요?
2274,- - 이 아이보리색 제품은 얼마예요?
2275,- - 이 제품 다른 색상은 없나요?
2276,- - 저 마스크 얼마예요?
2277,- - 이 제품 색상은 더 없어요?
2278,- - 이 제품은 어떤 색이 잘 나가요?
2279,- - 무슨 색깔 좋아하세요?
2280,"- - 이런 핑크색 티 이쁘네요, 얼마예요?"
2281,"- - 이 티, 다른 디자인은 있나요?"
2282,- - 내의 있나요?
2283,- - 내의는 어딨어요?
2284,"- - 이런 쫄바지도 있네요, 얼마예요?"
2285,- - 검정색 티 얼마에요?
2286,- - 이 티는 원사이즈인가요?
2287,- - 이 세트제품에서 티셔츠만 구입할 수 있나요?
2288,- - 세일상품 없어요 사장님?
2289,- - 이 티셔츠는 얼마예요?
2290,- - 가벼운 옷 있나요?
2291,- - 어떤 제품으로 찾으시나요?
2292,- - 여기 스팽글 달려 있는 옷 있어요?
2293,- - 핑크색 제품으로 드릴까요?
2294,- - 조 옷은 안에 기모가 있나요?
2295,- - 이 제품 길이는 어떻게 되나요?
2296,- - 요 장식 있는 옷이 더 비싸죠?
2297,- - 이 옷 가격이 얼마정도?
2298,- - 저 옷 디자인은 한 가지만 있네요. 분홍색 없어요?
2299,- - 이 옷 사이즈는 프리사이즈죠?
2300,- - 이 옷 피지는 않죠?
2301,"- - 이 옷, 현금으로 결제하면 할인해주시나요?"
2302,- - 몇시까지 영업하나요?
2303,- - 학생들 입을 수 있는 트레이닝복 바지 있어요?
2304,- - 이 옷은 여자용인가요?
2305,- - 이 옷은 요가 할 때 입는 거 아닌가요?
2306,- - 이 옷은 사이즈가 어떻게 나와요?
2307,- - 겨울용 옷은 그럼 지금 들어가기 때문에 세일 없겠네요?
2308,- - 이 바지는 얼마예요?
2309,- - 이런 세트상품은 바지만 따로 살 수 있어요?
2310,- - 이 제품 천은 면인가요?
2311,- - 이 제품과 똑같은 바지는 없나요?
2312,- - 이 옷 봄옷인가요?
2313,"- - 이 옷, 면티 겹쳐 입어도 되나요?"
2314,- - 이 옷은 앞뒤가 없네요?
2315,- - 아줌마가 이런 옷 입어도 될까요?
2316,- - 이 옷 세탁이 막 돌려도 돼요?
2317,"- - 이 옷, 다림질 해야 하나요?"
2318,"- - 이 옷, 저한테 사이즈가 맞을까요?"
2319,- - 벌써 봄옷이 나와요?
2320,- - 이 옷은 얼마예요?
2321,- - 이 옷 현금가랑 카드가랑 다른가요?
2322,- - 이 옷은 고등학생이 입어도 될까요?
2323,- - 봄옷 좀 계속 나오겠다 그죠?
2324,- - 요 회색 옷은 사이즈가 어때예?
2325,- - 이 검은색 옷도 프리사이즈인가요?
2326,- - 이 두 옷 같은 제품인가요?
2327,- - 이 회색 옷 가격은 어떻게 해예?
2328,- - 여기 저녁에는 몇시에 문닫아예?
2329,- - 오전에는 일찍 문 여시고?
2330,- - 어르신들이 입는 옷은 없어예?
2331,- - 이 옷은 너무 얇지 않나요?
2332,- - 요 제품 충전재가 오리털인가요?
2333,- - 구입 후 환불은 되지 않죠?
2334,- - 이 옷 맨 브랜드인가요?
2335,- - 이 아이보리색 옷은 사이즈가 어뜨케돼예?
2336,- - 여기 몇시에 문 닫아예?
2337,- - 연두색도 아이고 니트 이거는 뭐라해야되노 녹색이예요?
2338,- - 이 제품 곤색이 있나요?
2339,- - 고객님 사이즈가 어떻게 되세요?
2340,- - 이 제품 가격은 얼마예요?
2341,- - 오늘은 몇시까지 해예?
2342,- - 밖에 저 걸_는 옷은 얼마예요?
2343,- - 혹시 여자 코트는 어디 있어요?
2344,"- - 엄마 사줄 빅사이즈, 아주 뚱뚱한 사람 옷 있어요?"
2345,- - 어머니 바지 얼마 입으세요?
2346,- - 이 옷보다 약간 얇은 건 없어요?
2347,- - 요런 옷은 큰 사람들 옷이에요?
2348,- - 요 옷은 얼마예요?
