,0
3438,- - 네 그러세요 그럼 좀 화사한 꽃무늬 머플러는 어떨까요?
3439,- - 네 맘에 드는데 같은 디자인으로 다른 색상도 보고 싶어요
3441,- - 이 티셔츠 L 사이즈 있나요?
3443,- - 색상은 여기 꺼내져 있는 것이 다인가요?
3445,- - 네 이 티셔츠는 남녀 공용으로 입어도 무방하거죠?
3447,- - 아 그러면 화이트 L와 그레이 XL 하나씩 주세요
3448,- - 네 더 필요하신 건 없으신가요?
3449,- - 네 결제는 삼성페이로 하고 싶은데 가능한가요?
3451,- - 혹시 제일 작은 사이즈 모자 있을까요?
3453,- - 여러 가지 모델로 보여주세요
3455,- - 혹시 바닷가에서 쓸만한 모자도 있나요?
3457,- - 색상도 다양하게 있을까요?
3459,- - 우선 써 볼 수 있을까요?
3461,- - 이 옷은 세트 상품인가요?
3463,- - 그럼 이 블라우스는 얼마인가요?
3465,- - 조끼는요?
3467,- - 그럼 이 두 개 같이 결제할게요
3469,- - 혹시 현금 결제되나요?
3471,- - 남자 패딩을 좀 보여주시겠어요?
3472,- - 네 이번에 나온 신상인데 한번 보시겠어요?
3474,- - 그러면 이런 디자인은 어때요?
3475,- - 디자인은 괜찮은데 혹시 다른 색은 없나요?
3477,- - 혹시 흰색은 없나요?
3479,- - 만약 지금 흰색 예약하면 얼마나 걸리나요?
3481,- - 이 바지 사이즈 있나요?
3482,- - 몇 사이즈를 원하시죠?
3483,- - 이 옷 다른 색은 없나요?
3485,- - 바지길이를 수선할 수 있을까요?
3487,- - 같은 디자인으로 여자 셔츠는 없나요?
3489,- - 한 사이즈 작은 옷 있을까요?
3491,- - 디스플레이 되어있는 게 전부인가요?
3492,- - 특별히 찾으시는 물건이 있으신가요?
3495,- - 캐시미어 소재의 목도리도 있나요?
3497,- - 소재는 캐시미어 100프로에요?
3499,- - 가격이 조금 비싸긴 하겠네요
3501,- - 원피스를 좀 볼 수 있을까요?
3502,- - 당연하죠 어떤 스타일을 보시나요?
3504,- - 그런 스타일은 이쪽에 있습니다 추천해드릴까요?
3505,- - 네 저한테 어떤 색깔이 잘 어울릴까요?
3507,- - 이게 맘에 드는데 입어볼 수 있을까요?
3509,- - 이걸로 포장해주세요
3511,- - 여기 비치되어있는 장갑 디자인이 전부인가요?
3513,- - 아이를 위한 벙어리장갑은 판매하지 않고 있나요?
3515,- - 양손 장갑이 끈으로 연결되어있는 상품이 있나요?
3517,- - 네 그럼 털로 장식되어있는 상품으로 구매할게요
3518,- - 네 고객님 선물하시는 거라면 선물용 포장으로 도와드릴까요?
3521,- - 맨투맨 티 구입하려고 하는데요
3523,- - 남자 거는 없나요?
3525,- - 이거 얼마에요?
3527,- - 사이즈 XXL 있나요?
3529,- - 그럼 XL 사이즈로 포장해주세요
3531,- - 스카프 있나요?
3533,- - 색상은 한 가지인가요?
3535,- - 다른 디자인은 없나요?
3537,- - 오렌지 컬러 얼마인가요?
3539,- - 네 그럼 그걸로 선물포장해주세요
3541,- - 청바지 사러 왔습니다
3543,- - 혹시 진한 색 청바지는 어디 있나요?
3545,- - 이 바지는 치수가 어디까지 나오나요?
3547,- - 66사이즈 재고가 남아있나요?
3549,- - 그럼 이걸로 하겠습니다
3551,- - 여기 넥타이도 파나요?
3552,- - 누구에게 선물하실 건가요?
3553,- - 아버지 생신 선물할 예정인데 추천해 주세요
3554,- - 요즘 50대 분들이 이런 스타일을 많이 구매하시는데 괜찮으신지요?
3555,- - 너무 나이 들어 보이는데 좀 더 밝은 스타일은 없나요?
3556,- - 이건 요즘 40대 분들이 찾으시는 스타일인데 어떠신가요?
3557,- - 지금 보고 있는 건 얼마예요?
3559,- - 선물포장도 되나요?
3561,- - 넥타이 좀 보러 왔는데요
3562,- - 네 찾으시는 색상 있으신가요?
3563,- - 요즘 어떤 색상이 잘 나가나요?
3565,- - 얼마인가요?
3567,- - 넥타이핀도 있나요?
3569,- - 현금영수증 처리해주세요
3571,- - 남성 코트를 사려고 하는데요
3572,- - 어떤 스타일을 원하세요?
3574,- - 손님께서 입으실 건가요?
3576,- - 어떤 색을 찾으세요?
3578,- - 이 상품을 한 번 입어 보시겠어요?
3579,- - 더 큰 사이즈는 없나요?
3581,- - 롱패딩 보러 왔는데요
3582,- - 고객님이 입으실 건가요?
3584,- - 그럼요?
3586,- - 나이가 어떻게 되나요?
3589,- - 컬러는 두 가지뿐인가요?
3591,- - 혹시 스트라이프 셔츠 스몰 사이즈는 없나요?
3593,- - 그럼 분홍색 티셔츠는요?
3594,- - 분홍색 티셔츠도 스몰 사이즈로 찾으시는 거 맞죠?
3596,- - 재고 있는지 한번 알아봐드릴게요
3598,- - 스몰 사이즈 하나 남아있는데 가져다드릴까요?
3599,- - 네 계산도 같이 해주세요
3601,- - 저 실례합니다만 혹시 이 플레어스커트 재고 있나요?
3602,- - 혹시 사이즈가 어떻게 되시나요?
3605,- - 네 핑크로 하나 주세요
3607,- - 혹시 여기 포인트 적립되나요?
3609,- - 네 그럼 카드로 계산해주세요
3611,- - 이 옷 다른 색상은 없나요?
3612,- - 찾으시는 색상이 있으신가요?
3613,- - 빨간색으로 사고 싶은데 걸려있는 것 중에는 없네요
3615,- - 그럼 노란 색상으로 한 번 볼 수 있을까요?
3616,- - 네 사이즈는 몇으로 드릴까요?
3618,- - 한 번 입어보시겠어요?
3619,- - 입어봐도 되나요?
3621,- - 정장 좀 보러 왔는데요
3622,- - 네 혹시 따로 찾으시는 스타일의 제품이 있으신가요?
3625,- - 어두운 톤보다는 밝은 톤으로 부탁드릴게요
3627,- - 네 이왕이면 베이지 색상으로 알아봐 주세요
3628,- - 사이즈는 어떻게 되시나요?
3630,- - 네 조금만 기다려주세요
3631,- - 이 바지 세일 언제까지 하나요?
3633,- - 세일 가격이 어디 쓰여있어요?
3635,- - 이 색상보다 어두운 색상 바지는 어디 있나요?
3637,- - 사이즈는 이게 전부인가요?
3639,- - 무이자 할부 어떤 게 있어요?
3641,- - 아버지 옷 사러 왔는데 남자 옷은 어디 있나요?
3643,- - 옷 중에 제일 잘 나가는 게 뭐예요?
3645,- - 니트 조끼도 있나요?
3647,- - 니트 조끼 더 큰 사이즈 없나요?
3649,- - 계산은 1층에서 하나요?
3651,- - 이 옷은 사이즈가 프리인가요?
3653,- - 남자친구에게 선물하려고 하는데 색깔은 이 색깔 하나인가요?
3655,- - 그럼 이 옷으로 구매할 건데 혹시 선물포장도 가능한가요?
3657,- - 그럼 선물포장 해주시겠어요?
3658,- - 네 더 필요한 건 없으신가요?
3659,- - 현금 영수증 부탁드립니다
3661,- - 겨울에 입을 수 있는 따뜻한 외투를 찾고 있습니다
3662,- - 고객님 특별히 찾으시는 상품 있으신가요?
3663,- - 저에게 추천해주실 수 있나요?
3664,- - 다음 주면 따뜻한 날씨일 것 같은데 털을 뗐다 붙였다 할 수 있는 제품은 어떠신가요?
3666,- - 고객님이 원하시는 스타일로 이건 어떠신가요?
3668,- - 색상은 검은색과 네이비 두 종류가 있습니다
3669,- - 검은색으로 주세요
3671,- - 셔츠는 어디에 있나요?
3673,- - 이 셔츠 사이즈는 어떻게 되나요?
3675,- - 여기서 입어봐도 될까요?
3677,- - 세탁은 어떻게 하나요?
3679,- - 환불이나 교환은 언제까지 가능한가요?
3681,- - 여기 원피스 있나요?
3683,- - 롱 원피스인가요?
3685,- - 플라워 패턴 원피스를 찾고 있어요
3687,- - 입어봐도 될까요?
3689,- - 그럼 입어보고 나올게요
3691,- - 좀 둘러볼게요
3693,- - 혹시 아기 발열 내의는 어디에 있나요?
3695,- - 지금 9개월 아기인데 사이즈 있나요?
3697,- - 어떤 색상 있는지 보여 주세요
3699,- - 네 분홍으로 하고 포장 부탁드릴게요
3701,- - 밖에 전시된 검은색 반팔 티 라지 사이즈도 있나요?
3703,- - 저에게 맞을까요?
3704,- - 탈의실에서 입어보셔도 돼요
3705,- - 비슷한 스타일로 라지 사이즈 제품은 없을까요?
3707,- - 어떤 색이 있죠?
3709,- - 회색 제품 라지 사이즈로 입어 봐도 될까요?
3711,- - 여기 여성복 점인가요?
3712,- - 네 찾으시는 것 있으세요?
3713,- - 치마보려고 합니다
3714,- - 어떤 종류의 치마를 찾으세요?
3715,- - 여자 롱스커트 보고 있어요
3717,- - 입어봐도 될까요?
3719,- - 이거 사이즈 다른 거 없나요?
3721,- - 이 옷 입어봐도 돼요?
3723,- - 탈의실이 어디 있죠?
3725,- - 혹시 허리 사이즈만 수선 가능할까요?
3727,- - 수선비는 얼마죠?
3729,- - 그럼 수선 다 되면 연락 주세요
3731,- - 이거 입어봐도 되나요?
3733,- - 이거 사이즈가 없는 것 같은데 찾아주실 수 있나요?
3734,- - 어떤 사이즈로 찾으시나요?
3735,- - 저 지금 라지 사이즈 밖에 안 보여서 미디엄 좀 찾아주세요
3736,- - 네 잠시만 기다려 주세요
3738,- - 잘 맞으시나요?
3739,- - 네 이걸로 주세요
3740,- - 네 카드로 결제 도와드릴까요?
3741,- - 개어진 옷을 좀 꺼내봐도 될까요?
3743,- - 이 스웨터 재질은 세탁기를 돌려도 되나요?
3745,- - 이 검은색 스웨터 스몰 사이즈가 있나요?
3747,- - 그럼 파란색 스웨터 스몰 사이즈로 입어봐도 될까요?
3749,- - 이 스웨터 올이 나간 부분이 있는데 바꿔서 입을래요
3751,- - 레깅스 한 장에 얼마에요?
3753,- - 프리사이즈 있나요?
3755,- - 치마레깅스도 인기가 많나요?
3757,- - 그럼 검은색 치마 레깅스 한 장 주세요
3758,- - 네 더 필요하신 건 없으세요?
3759,- - 현금 영수증 해주세요
3761,- - 원피스 있나요?
3763,- - 남색 원피스가 필요한데 어떤 종류가 있나요?
3765,- - 이 원피스는 66사이즈가 있나요?
3767,- - 세탁은 어떻게 해야 하죠?
3769,- - 결제는 현금도 되나요?
3771,- - 재킷 보러 왔어요
3772,- - 네 어떤 재킷 찾으세요?
3774,- - 네 이건 어떠세요?
3776,- - 그럼 이 검은색 재킷은요?
3777,- - 좋네요 바지도 있나요?
3779,- - 입어볼게요
3781,- - 부모님께 선물 드릴 옷을 사려는데 사이즈가 어떤 게 있죠?
3783,- - 상의 가격이 얼마인가요?
3785,- - 상품권 사용 가능한가요?
3787,- - 여기 몇 시까지 영업하나요?
3789,- - 바지 사이즈가 안 맞아서 바꾸려고 하는데 교환 가능한가요?
3791,- - 치마 착용해봐도 되나요?
3793,- - 한 사이즈 작은 거 있나요?
3795,- - 치마와 함께 입을 니트 있나요?
3797,- - 이 니트랑 함께 구입할게요
3799,- - 할인되는 카드 있나요?
3801,- - 트레이닝복은 어디 있나요?
3803,- - 입어봐도 될까요?
3805,- - 사이즈가 안 맞네요
3807,- - 조금 안 맞으니 그냥 입을게요
3808,- - 입고 가실 건가요?
3809,- - 네 결제해주세요
3811,- - 코트를 좀 찾고 있는데요
3812,- - 네 어떤 걸 찾으시나요?
3813,- - 이번에 신상품으로 나온 검은색 테일러 코트요
3815,- - 입어봐도 될까요?
3817,- - 지금 세일 기간으로 알고 있는데 매장에서도 할인되나요?
3819,- - 그럼 카드로 결제할게요
3821,- - 남자 롱 패딩 있나요?
3823,- - 색깔은 화이트로 찾고 있는데 있나요?
3825,- - 얼마에요?
3827,- - 할인은 안 해주시나요?
3829,- - 다른 옷들도 좀 봐도 될까요?
3831,- - 졸업식에 입을 정장을 맞추고 싶어요
3832,- - 본인이 입으실 건가요?
3837,- - 제일 잘나가는 양복은 무엇인가요?
3839,- - 한 번 입어 보고 싶어요
3841,- - 여름 옷은 아직 안 나왔나요?
3842,- - 어떤 여름 옷을 찾으세요?
3845,- - 봄에 입을 셔츠는 좀 있나요?
3847,- - 올해 물건은 언제 들어오죠?
3849,- - 들어오면 연락 주시겠어요?
3851,- - 여기 남성복도 파나요?
3853,- - 어느 쪽이 남성복이 있는 쪽인가요?
3855,- - 이 바지는 얼마인가요?
3857,- - 혹시 할인해 주실 수 있나요?
3859,- - 그럼 현금으로 결제할게요
3861,- - 이거 사이즈가 어떻게 되나요?
3863,- - 남성용인가요?
3865,- - 그럼 여자는 한 사이즈 작게 입어야 맞을까요?
3867,- - 색상은 카키 하나만 있나요?
3869,- - 95 블랙 하나 포장해 주세요
3871,- - 어머니 선물로 등산복 보고 있는데 도와주시겠어요?
3872,- - 어머니 연세가 어떻게 되세요?
3874,- - 그렇다면 이런 디자인은 어떠신가요?
3876,- - 그럼 이게 좋을 거 같은데 한번 봐보시겠어요?
3877,- - 이쁜데 사이즈가 있을까요?
3879,- - 77사이즈 정도면 좋을 거 같은데 안 맞으면 교환 가능한가요?
3881,- - 아들 졸업식에 선물할 정장을 한 벌 구매하려고 하는데요
3882,- - 아드님이 몇 살인가요?
3884,- - 젊은 친구들은 슬림한 라인의 정장을 좋아하는데 이 디자인 어떠세요?
3885,- - 가격은 얼마인가요?
3887,- - 혹시 아들이 마음에 안 들어 하면 교환 가능한가요?
3889,- - 상의 95 하의 30 사이즈로 주세요
3891,- - 여기 이 바지 29사이즈 있나요?
3892,- - 잠시만요
3894,- - 아 이거 지금 창고에 있어서 가져다드릴게요
3896,- - 여기있습니다
3897,- - 한 치수 작은 거 있나요
3900,- - 저쪽에서 입어보시면 돼요
3901,- - 남자 정장 보러 왔는데요
3902,- - 손님께서 입으실 건 가요?
3905,- - 색깔은 네이비 계통이었으면 해요
3906,- - 사이즈 몇 입으시죠?
3908,- - 다른 건 안 필요하세요?
3909,- - 같이 입을 수 있게 넥타이도 함께 보여주세요
3911,- - 이 바지는 사이즈가 다양하게 나왔나요?
3913,- - L 사이즈 바지는 어느 쪽에서 보면 될까요?
3914,- - 이쪽에서 보시면 되는데 어떤 종류의 바지를 원하시나요?
3917,- - 이 디자인이 마음에 드는데 물이 잘 빠지지는 않나요?
3919,- - 구매하고 싶은데 가격이 얼마인가요?
3921,- - 마네킹에 걸려 있는 코트 좀 보여주세요
3923,- - 색상은 이거 말고 어떤 색이 있나요?
3925,- - 사이즈는 어떻게 되나요?
3927,- - 카드 무이자 할부 되나요?
3929,- - 새 상품으로 챙겨주세요
3931,- - 모자 좀 보려고요
3932,- - 어떤 스타일 찾고 계세요?
3935,- - 챙이 더 넓은 것은 없나요?
3937,- - 얼굴에 묶을 수 있는 끈도 같이 있어요?
3939,- - 가격은 둘 다 비슷한가요?
3941,- - 이 바지는 사이즈 어떻게 되나요?
3943,- - 더 큰 건 없어요?
3945,- - 그럼 29로 입어볼게요
3947,- - 가격은 어떻게 되나요?
3949,- - 그럼 이걸로 결정할게요
3951,- - 옷을 교환하려고 하는데요
3952,- - 아 고객님 어떤 옷으로 교환해드릴까요?
3953,- - 이 옷은 사이즈가 안 맞는데 다른 제품으로도 교환 가능한가요?
3955,- - 그럼 이것보다 오버핏으로 나온 코트 추천 좀 해주세요
3956,- - 색은 어떤 걸로 추천해드릴까요?
3958,- - 이 연한 회색 가오리 코트는 어떠세요?
3959,- - 가격은 교환하려는 것과 같은가요?
3961,- - 원피스는 어디에 있어요?
3963,- - 이 원피스는 한 가지 색깔밖에 없나요?
3965,- - 이 원피스 검은색으로 한 사이즈 작은 거 보여주세요
3969,- - 귀걸이도 같이 살게요
3971,- - 정장에 착용할 벨트를 보여주시겠어요?
3972,- - 사용하실 분 연령이 어떻게 되세요?
3974,- - 50대 중반이시면 깔끔한 느낌의 이런 벨트는 어떠세요?
3975,- - 이 중에서 어떤 제품이 제일 인기 있나요?
3977,- - 첫 번째 것으로 주세요
3979,- - 선물 포장도 되나요?
3981,- - 이 제품 구제예요? 구제라는 게 입었던 거죠?
3983,"- - 구제라 카면 수입품만 있나 했드니만, 국산도 있어요?"
3984,"- - 네, 수입도 있고 국산도 있어요. 관심 있으신 거 있으세요?"
3986,- - 이 옷은 얼마예요?
3988,- - 이 옷은 드라이 된 거예요?
3990,- - 옷들이 만원부터 있어요?
3992,- - 얼마까지 있어요? 이삼만원에 끝나요?
3994,- - 요런 티는 얼마 해예?
3996,- - 이 옷 색상은 요거뿐이에요?
3998,- - 이 옷 현금으로 사면 할인 좀 해주시나요?
4000,- - 요 핑크색 티도 이쁜데 얼마예요?
4002,- - 저 티는 색상이 요거뿐이에요?
4004,- - 요런 옷은 얼마예요?
4006,- - 요 옷은 세트로 된 거예요?
4008,- - 저 옷은 얼마정도 해요?
4010,- - 패딩 색상은 요거 뿐이라예?
4012,- - 요 털 달린 옷은 얼마예요?
4014,- - 저 밖에 있는 파란 티 저런 건 얼마에예?
4016,- - 조런 티는 입어봐도 되나요?
4018,- - 저 옷 색상은 저 색밖에 없나요?
4020,- - 구입 후 집에 가서 입어봤는데 옷이 작으면 어떡해요?
4022,- - 요 티는 가격이 얼마예요?
4024,- - 이 옷도 니트 종류죠?
4026,- - 이 옷 색상은 하나뿐인가요?
4028,- - 이 옷은 세탁하면 줄어들거나 하지 않나요?
4030,- - 이 소매가 나오는 건 요 옷 종류밖에 없어요?
4032,- - 이렇게 얇은 티는 가격이 얼마정도예요?
4034,- - 이 옷은 요기 있는 색상이 다예요?
4036,- - 요 빨간 티는 니트 아니죠?
4038,- - 옷 입어봐도 되죠?
4040,- - 요 옷도 스웨터죠?
4042,- - 요 옷 가격은 얼마정도 해요?
4044,- - 이 옷은 스카프도 딸려오나요?
4046,- - 스카프는 얼마예요?
4048,- - 요런 가방은 얼마예요?
4050,- - 가방 색상은 이것뿐이에요?
4052,- - 이 가방은 얼마예요?
4054,- - 가방 색상은 이것뿐이에요?
4056,- - 요런 제품은 가격이 얼마예요?
4058,- - 이게 할인된 가격이에요?
4060,- - 이 제품은 구입 후 교환도 가능해요?
4062,- - 현금으로 이 제품 구입 하면 좀 싸게는 안되나?
4064,- - 카드로 구입해도 할인이 되지 않나요?
4066,- - 할인 된 가격은 이 제품 뿐인가요?
4068,- - 요 패딩은 다운소재인가요?
4070,- - 이 패딩은 얼마예요?
4072,- - 요 티는 얼마예요?
4074,- - 이 옷은 얼마예요?
4076,- - 이 옷도 카드로 사면 부가세가 붙나요?
4078,- - 이 옷을 현금으로 구입하면 할인되나요?
4080,- - 요런 옷은 얼마예요?
4082,- - 요 옷은 울이라서 비싼가요?
4084,- - 그 옷은 얼마예요?
4086,- - 이 옷 색상은 하나 뿐인가요?
4088,- - 요런 티는 가격이 얼마정도 해요?
4090,- - 이 티는 사이즈가 프린가요?
4092,"- - 이 티, 다른 색상은 있어요?"
4094,"- - 이 티, 다른 색상은 뭐였어요?"
4096,- - 이 옷은 물세탁 가능한가요?
4098,- - 이 옷은 지금 세일 하나요?
4100,- - 코트류는 가격대가 얼마예요?
4102,- - 이 코트 색상은 하나뿐이에요?
4104,- - 다 핸드메이드 제품인가요?
4106,- - 이 옷 얼마라고 하셨어예?
4108,- - 요 옷은 색상이 하나뿐이에요?
4110,- - 요 옷은 사이즈도 한 가지뿐이에요?
4112,- - 요 옷은 얼마예요?
4114,- - 카드결제 되나요?
4116,- - 카드결제 시 적립되는 포인트가 있나요?
4118,- - 현금결제할인은 되나요?
4120,- - 이 옷은 세팅인가요?
4122,- - 이 옷은 제 얼굴빛깔이랑 맞을까요?
4124,- - 요런 티는 가격이 얼마예요?
4126,"- - 요 티, 색상은 하나뿐인가요?"
4128,- - 요 파란색 티는 얼마예요?
4130,"- - 이 티, 색상은 하나뿐인가요?"
4132,- - 요 회색 티는 얼마예요?
4134,- - 이 티도 사만 육천 원이에요?
4136,- - 요 미색 티도 가격이 비슷한가요?
4138,- - 이 남방은 얼마?
4140,- - 요 코트는 얼마예요?
4142,- - 이 코트 색상은 하나뿐이에요?
4144,- - 요런 티는 얼마예요?
4146,- - 이 옷 사이즈는 한 종류예요?
4147,- - 사이즈가 어떻게 되시나요?
4150,- - 이 옷은 얼마예요?
4152,- - 재질도 똑같이 울인가요?
4154,- - 이 검정색 목티는 얼마예요?
4156,- - 옷이 좀 붙나요?
4158,- - 요 옷은 가격이 얼마예요?
4160,- - 일요일도 영업하나요?
4162,- - 토요일까지 영업 하시는 거죠?
4164,- - 요 옷은 얼마예요?
4166,- - 요런 핑크색 티는 얼마예요?
4168,- - 할인 코너가 따로 있나요?
4170,- - 요런 옷은 가격이 얼마예요?
4172,"- - 이 옷, 현금으로 사면 좀 싸게 해주실 수 있나요?"
4174,- - 카드결제 가능한가요?
4176,- - 요 티는 얼마예요?
4178,- - 색상은 저 미색하고 외색만 있나요?
4180,- - 요런 옷은 얼마예요?
4182,- - 전부 다 할인된 가격이죠?
4184,- - 이 옷은 얼마예요?
4186,- - 이 조끼는 얼마예요?
4188,- - 조끼 색상은 하나뿐인가요?
4190,"- - 조끼, 다른 사이즈는 없나요?"
4192,- - 청바지는 얼마예요?
4194,- - 요 옷도 사만원이에요?
4196,- - 내일도 영업하세요?
4198,- - 요 아이보리 티는 얼마예요?
4200,- - 이 티는 다른 색상도 잇나요?
4202,"- - 이 티, 사이즈는 프리예요?"
4204,- - 현금으로 구입하면 좀 싸게 주시나요?
4206,- - 이 옷 재질은 뭔가요?
4208,- - 요런 티는 재질이 뭔가요?
4210,"- - 이 옷, 가격은 어떻게 되나요?"
4212,- - 이 옷은 현금가가 어떻게 되나요?
4214,- - 블라우스 종류는 있나요?
4216,- - 블라우스 이 두 종류밖에 없어예?
4218,- - 요 흰 블라우스는 얼마예요?
4220,- - 이 블라우스 소재는 어떻게 되나요?
4222,- - 이 블라우스 다른 사이즈도 있나요?
4224,- - 요 미색 바지는 얼마예요?
4226,- - 요 옷 소재는 뭐예요?
4228,- - 요 니트 많이 입으면 늘어나죠?
4230,- - 요 옷은 가격이 얼마예요?
4232,- - 세일 품목 따로 있나요?
4234,- - 이 옷 소재는 어떻게 되나요?
4236,- - 이 옷 다른 색상은 있나요?
4238,- - 이 옷 가격이 얼마라고요?
4240,- - 이 핑크색 조끼는 얼마예요?
4242,- - 조끼 색상은 요거 뿐이죠?
4244,- - 블라우스 종류는 이게 다예요?
4246,- - 블라우스 가격대는 얼마정도 하나요?
4248,- - 요런 핑크색 블라우스는 얼마예요?
4250,- - 이 블라우스 사이즈는 원사이즈예요?
4252,- - 이 블라우스 소재는 어떻게 되나요?
4254,- - 티셔츠 종류는 요 거뿐이에요?
4256,- - 이 티셔츠는 얼마예요?
4258,- - 그 가격이 카드결제 가격인가요?
4260,- - 티셔츠 색상은 하나뿐인가요?
4262,"- - 이 티셔츠, 다른 사이즈는 없나요?"
4264,- - 이 티셔츠 카드결제로는 얼마예요?
4266,- - 이 바지는 얼마예요?
4268,- - 이 바지 소재는 면인가요?
4270,"- - 이 바지 사십, 이십팔 사이즈 있나요?"
4272,- - 이 제품 가격도 현금가격인가요?
4274,- - 이 옷 좀 저한테 크려나?
4275,"- - 고객님, 사이즈는 어떻게 되세요?"
4278,- - 이 옷 색상은 하나뿐인가요?
4280,- - 이 옷같은 스타일로 다른 옷은 없나요?
4282,- - 이 청바지도 이만 원이에요?
4284,- - 이 옷도 스판인가요?
4286,- - 이 옷 사이즈는 엠인가요?
4288,- - 이 핑크색 티셔츠는 얼마예요?
4290,- - 이런 초록색 같은 티 얼마예요?
4292,- - 이 티는 원사이즈에요?
4294,"- - 아이보리색 티도 예쁜데, 얼마예요?"
4296,"- - 잠바 예쁘네, 이런 옷은 얼마예요?"
4298,- - 그 가격이 현찰가예요?
4300,- - 이 옷 소재는 뭐예요?
4302,- - 자주색 티셔츠는 얼마나 해요?
4304,- - 이 옷 무슨 소재인가요?
4306,- - 혼방이 폴리에스테르인가요?
4308,- - 이런 옷은 가격이 얼마나 해요?
4310,- - 바지 종류는 이게 전부 다예요?
4312,- - 이런 가방은 얼마나 해요?
4314,- - 이 티들 가격은 전부 똑같나요?
4316,"- - 이 티, 가격은 현금가로 어떻게 되나요?"
4318,- - 프릴은 저 밖에 하나밖에 없어요?
4320,- - 이 티는 원사이즈에요?
4322,- - 이 티는 색상이 하나뿐인가요?
4324,- - 구입하고 교환이 되지 않나요?
4326,- - 얇은 티셔츠는 어느 쪽에 있나요?
4327,"- - 봄, 가을용 티셔츠 찾으세요?"
4330,- - 이 보라색 티는 얼마예요?
4332,- - 이 티는 재질이 뭔가요?
4334,- - 이 티는 두 가지 색상만 있나요?
4336,- - 이 옷은 원사이즈인가요?
4338,- - 이 옷 색상은 한 가지뿐인가요?
4340,- - 이 옷 다른 색상은 있나요?
4342,- - 이 옷은 조금 얇네요?
4344,- - 딱 붙는 쫄바지는 없죠?
4346,- - 이 옷은 얼마예요?
4348,"- - 이 옷, 저한테 사이즈가 맞을까요?"
4350,- - 이 가방들 전부 다 핸드메이드인가요?
4352,- - 이 가방은 얼마예요?
4354,- - 이 제품이랑 비슷한 종류로는 없어요?
4356,- - 이 제품은 얼마예요?
4358,- - 이 제품으로 좀 작은 거 있나요?
4360,- - 이 제품은 언제 재입고 되나요?
4362,- - 가방 종류는 여기 있는 게 다다 그죠?
4364,- - 조 가죽 가방은 얼마나 해요?
4366,- - 그 가격이 현금가예요?
4368,- - 이 제품 검정색 없어요?
4370,- - 이 제품이 얼마라고 했죠?
4372,- - 저 제품은 현금가로 얼마인가요?
4374,- - 이 아이보리색 제품은 얼마예요?
4376,- - 이 제품 다른 색상은 없나요?
4378,- - 저 마스크 얼마예요?
4380,- - 이 제품 색상은 더 없어요?
4382,- - 이 제품은 어떤 색이 잘 나가요?
4383,- - 무슨 색깔 좋아하세요?
4386,"- - 이런 핑크색 티 이쁘네요, 얼마예요?"
4388,"- - 이 티, 다른 디자인은 있나요?"
4390,- - 내의 있나요?
4392,- - 내의는 어딨어요?
4394,"- - 이런 쫄바지도 있네요, 얼마예요?"
4396,- - 검정색 티 얼마에요?
4398,- - 이 티는 원사이즈인가요?
4400,- - 이 세트제품에서 티셔츠만 구입할 수 있나요?
4402,- - 세일상품 없어요 사장님?
4404,- - 이 티셔츠는 얼마예요?
4406,- - 가벼운 옷 있나요?
4407,- - 어떤 제품으로 찾으시나요?
4409,- - 여기 스팽글 달려 있는 옷 있어요?
4410,- - 핑크색 제품으로 드릴까요?
4413,- - 조 옷은 안에 기모가 있나요?
4415,- - 이 제품 길이는 어떻게 되나요?
4417,- - 요 장식 있는 옷이 더 비싸죠?
4419,- - 이 옷 가격이 얼마정도?
4421,- - 저 옷 디자인은 한 가지만 있네요. 분홍색 없어요?
4423,- - 이 옷 사이즈는 프리사이즈죠?
4425,- - 이 옷 피지는 않죠?
4427,"- - 이 옷, 현금으로 결제하면 할인해주시나요?"
4429,- - 몇시까지 영업하나요?
4431,- - 학생들 입을 수 있는 트레이닝복 바지 있어요?
4433,- - 이 옷은 여자용인가요?
4435,- - 이 옷은 요가 할 때 입는 거 아닌가요?
4437,- - 이 옷은 사이즈가 어떻게 나와요?
4439,- - 겨울용 옷은 그럼 지금 들어가기 때문에 세일 없겠네요?
4441,- - 이 바지는 얼마예요?
4443,- - 이런 세트상품은 바지만 따로 살 수 있어요?
4445,- - 이 제품 천은 면인가요?
4447,- - 이 제품과 똑같은 바지는 없나요?
4449,- - 이 옷 봄옷인가요?
4451,"- - 이 옷, 면티 겹쳐 입어도 되나요?"
4453,- - 이 옷은 앞뒤가 없네요?
4455,- - 아줌마가 이런 옷 입어도 될까요?
4457,- - 이 옷 세탁이 막 돌려도 돼요?
4459,"- - 이 옷, 다림질 해야 하나요?"
4461,"- - 이 옷, 저한테 사이즈가 맞을까요?"
4463,- - 벌써 봄옷이 나와요?
4465,- - 이 옷은 얼마예요?
4467,- - 이 옷 현금가랑 카드가랑 다른가요?
4469,- - 이 옷은 고등학생이 입어도 될까요?
4471,- - 봄옷 좀 계속 나오겠다 그죠?
4473,- - 요 회색 옷은 사이즈가 어때예?
4475,- - 이 검은색 옷도 프리사이즈인가요?
4477,- - 이 두 옷 같은 제품인가요?
4479,- - 이 회색 옷 가격은 어떻게 해예?
4480,- - 여기 저녁에는 몇시에 문닫아예?
4482,- - 오전에는 일찍 문 여시고?
4484,- - 어르신들이 입는 옷은 없어예?
